target,tic_id,sectors
TIC 70788144,70788144,96
TIC 70788212,70788212,96
TIC 70788253,70788253,96
TIC 70796758,70796758,96
TIC 70796938,70796938,96
TIC 70797741,70797741,96
TIC 70797747,70797747,96
TIC 70797852,70797852,96
TIC 70797862,70797862,96
TIC 70797886,70797886,96
TIC 70797900,70797900,96
TIC 70798038,70798038,96
TIC 70818705,70818705,96
TIC 70818916,70818916,96
TIC 70819082,70819082,96
TIC 70819361,70819361,96
TIC 70819773,70819773,96
TIC 70819928,70819928,96
TIC 70846217,70846217,96
TIC 70846244,70846244,96
TIC 70846418,70846418,96
TIC 70846550,70846550,96
TIC 70846552,70846552,96
TIC 70847587,70847587,96
TIC 70848022,70848022,96
TIC 70848089,70848089,96
TIC 70848121,70848121,96
TIC 70848339,70848339,96
TIC 70848468,70848468,96
TIC 70858252,70858252,96
TIC 70858377,70858377,96
TIC 70858597,70858597,96
TIC 70858677,70858677,96
TIC 70859006,70859006,96
TIC 70859174,70859174,96
TIC 70859339,70859339,96
TIC 76923707,76923707,96
TIC 76925106,76925106,96
TIC 76945223,76945223,96
TIC 76946869,76946869,96
TIC 76960978,76960978,96
TIC 76961592,76961592,96
TIC 76989773,76989773,96
TIC 77005811,77005811,96
TIC 77019836,77019836,96
TIC 77022104,77022104,96
TIC 77030117,77030117,96
TIC 77031014,77031014,96
TIC 77031414,77031414,96
TIC 77031456,77031456,96
TIC 77040905,77040905,96
TIC 77041175,77041175,96
TIC 77044150,77044150,96
TIC 77044422,77044422,96
TIC 77044444,77044444,96
TIC 77044471,77044471,96
TIC 77045567,77045567,96
TIC 77045748,77045748,96
TIC 77045825,77045825,96
TIC 80255594,80255594,96
TIC 80256268,80256268,96
TIC 80258630,80258630,96
TIC 80259121,80259121,96
TIC 80259183,80259183,96
TIC 80259200,80259200,96
TIC 80259210,80259210,96
TIC 80260672,80260672,96
TIC 80260726,80260726,96
TIC 80261173,80261173,96
TIC 80261235,80261235,96
TIC 80261237,80261237,96
TIC 80262280,80262280,96
TIC 80288838,80288838,96
TIC 80289410,80289410,96
TIC 80313952,80313952,96
TIC 80314464,80314464,96
TIC 80337213,80337213,96
TIC 80340315,80340315,96
TIC 80361562,80361562,96
TIC 80362803,80362803,96
TIC 80362876,80362876,96
TIC 80363047,80363047,96
TIC 80417903,80417903,96
TIC 80418008,80418008,96
TIC 80419101,80419101,96
TIC 80420105,80420105,96
TIC 80420437,80420437,96
TIC 80427531,80427531,96
TIC 80428212,80428212,96
TIC 80429950,80429950,96
TIC 80430789,80430789,96
TIC 80431144,80431144,96
TIC 80431620,80431620,96
TIC 80431967,80431967,96
TIC 80439450,80439450,96
TIC 80470539,80470539,96
TIC 80474886,80474886,96
TIC 80509361,80509361,96
TIC 89433946,89433946,96
TIC 89434870,89434870,96
TIC 89464315,89464315,96
TIC 89467049,89467049,96
TIC 89501696,89501696,96
TIC 89502177,89502177,96
TIC 89502706,89502706,96
TIC 89503625,89503625,96
TIC 89526841,89526841,96
TIC 89527135,89527135,96
TIC 89528030,89528030,96
TIC 89529323,89529323,96
TIC 89529774,89529774,96
TIC 89530046,89530046,96
TIC 89543592,89543592,96
TIC 89544985,89544985,96
TIC 89545031,89545031,96
TIC 89545268,89545268,96
TIC 89545504,89545504,96
TIC 89564253,89564253,96
TIC 91476286,91476286,96
TIC 91509292,91509292,96
TIC 91510119,91510119,96
TIC 91511968,91511968,96
TIC 91513352,91513352,96
TIC 91513873,91513873,96
TIC 92129742,92129742,96
TIC 92130690,92130690,96
TIC 92132139,92132139,96
TIC 92132150,92132150,96
TIC 92135061,92135061,96
TIC 92136299,92136299,96
TIC 92137000,92137000,96
TIC 92138155,92138155,96
TIC 92138328,92138328,96
TIC 92138849,92138849,96
TIC 92139117,92139117,96
TIC 100014454,100014454,96
TIC 100066512,100066512,96
TIC 100101861,100101861,96
TIC 100103131,100103131,96
TIC 100103200,100103200,96
TIC 100103201,100103201,96
TIC 101916028,101916028,96
TIC 101930568,101930568,96
TIC 101936170,101936170,96
TIC 101944261,101944261,96
TIC 101963042,101963042,96
TIC 101991992,101991992,96
TIC 102029734,102029734,96
TIC 102032194,102032194,96
TIC 102034623,102034623,96
TIC 102048288,102048288,96
TIC 102049026,102049026,96
TIC 102050598,102050598,96
TIC 102063797,102063797,96
TIC 102069948,102069948,96
TIC 102072061,102072061,96
TIC 102072192,102072192,96
TIC 102086876,102086876,96
TIC 102165758,102165758,96
TIC 111183289,111183289,96
TIC 111187642,111187642,96
TIC 111225194,111225194,96
TIC 111750740,111750740,96
TIC 111750833,111750833,96
TIC 111778581,111778581,96
TIC 114749636,114749636,96
