target,tic_id,sectors
TIC 31532625,31532625,94
TIC 31532870,31532870,94
TIC 31533348,31533348,94
TIC 31533454,31533454,94
TIC 31533553,31533553,94
TIC 31553893,31553893,94
TIC 31555060,31555060,94
TIC 31557506,31557506,94
TIC 31560152,31560152,94
TIC 31601457,31601457,94
TIC 31602748,31602748,94
TIC 31627825,31627825,94
TIC 31628009,31628009,94
TIC 31634579,31634579,94
TIC 31636568,31636568,94
TIC 31636688,31636688,94
TIC 31637479,31637479,94
TIC 31655134,31655134,94
TIC 31655792,31655792,94
TIC 31656118,31656118,94
TIC 31672239,31672239,94
TIC 31674330,31674330,94
TIC 31675020,31675020,94
TIC 31690331,31690331,94
TIC 31695387,31695387,94
TIC 31697707,31697707,94
TIC 31704508,31704508,94
TIC 31705248,31705248,94
TIC 31742507,31742507,94
TIC 31746672,31746672,94
TIC 31747041,31747041,94
TIC 31747723,31747723,94
TIC 31778786,31778786,94
TIC 31779649,31779649,94
TIC 31779804,31779804,94
TIC 31781736,31781736,94
TIC 31781793,31781793,94
TIC 31786438,31786438,94
TIC 31792609,31792609,94
TIC 31795900,31795900,94
TIC 31798594,31798594,94
TIC 31798927,31798927,94
TIC 31799975,31799975,94
TIC 31814200,31814200,94
TIC 31814373,31814373,94
TIC 31815637,31815637,94
TIC 31816240,31816240,94
TIC 31817437,31817437,94
TIC 31817702,31817702,94
TIC 31850842,31850842,94
TIC 31850969,31850969,94
TIC 31851192,31851192,94
TIC 31852073,31852073,94
TIC 31852879,31852879,94
TIC 31852980,31852980,94
TIC 31853965,31853965,94
TIC 31858843,31858843,94
TIC 31867144,31867144,94
TIC 31867605,31867605,94
TIC 31867746,31867746,94
TIC 31867858,31867858,94
TIC 31870141,31870141,94
TIC 31871193,31871193,94
TIC 31871311,31871311,94
TIC 31925153,31925153,94
TIC 31925538,31925538,94
TIC 31926545,31926545,94
TIC 31927068,31927068,94
TIC 31927487,31927487,94
TIC 31929199,31929199,94
TIC 31929204,31929204,94
TIC 31929205,31929205,94
TIC 31929321,31929321,94
TIC 31929460,31929460,94
TIC 31943231,31943231,94
TIC 31943299,31943299,94
TIC 31943750,31943750,94
TIC 31944460,31944460,94
TIC 31945363,31945363,94
TIC 31945490,31945490,94
TIC 31945640,31945640,94
TIC 31945773,31945773,94
TIC 31946250,31946250,94
TIC 31946252,31946252,94
TIC 31957710,31957710,94
TIC 31959467,31959467,94
TIC 31960109,31960109,94
TIC 31960529,31960529,94
TIC 31960580,31960580,94
TIC 31961002,31961002,94
TIC 31961007,31961007,94
TIC 31961121,31961121,94
TIC 31961123,31961123,94
TIC 31962066,31962066,94
TIC 31962067,31962067,94
TIC 31962715,31962715,94
TIC 31962742,31962742,94
TIC 31962935,31962935,94
TIC 31963132,31963132,94
TIC 31963524,31963524,94
TIC 31963530,31963530,94
TIC 31998168,31998168,94
TIC 31998443,31998443,94
TIC 31998581,31998581,94
TIC 31999341,31999341,94
TIC 31999683,31999683,94
TIC 31999747,31999747,94
TIC 32000460,32000460,94
TIC 32000625,32000625,94
TIC 32001054,32001054,94
TIC 32001057,32001057,94
TIC 32032672,32032672,94
TIC 32032862,32032862,94
TIC 32032865,32032865,94
TIC 32032908,32032908,94
TIC 32033224,32033224,94
TIC 32034088,32034088,94
TIC 32034254,32034254,94
TIC 32034372,32034372,94
TIC 32034867,32034867,94
TIC 32035258,32035258,94
TIC 32035475,32035475,94
TIC 32035660,32035660,94
TIC 32036415,32036415,94
TIC 32036692,32036692,94
TIC 32046665,32046665,94
TIC 32047333,32047333,94
TIC 32050155,32050155,94
TIC 32050414,32050414,94
TIC 32050485,32050485,94
TIC 32051052,32051052,94
TIC 32051091,32051091,94
TIC 32051273,32051273,94
TIC 32051546,32051546,94
TIC 32051721,32051721,94
TIC 32051872,32051872,94
TIC 32052027,32052027,94
TIC 32052059,32052059,94
TIC 32052179,32052179,94
TIC 32052607,32052607,94
TIC 32052608,32052608,94
TIC 32052779,32052779,94
TIC 32053388,32053388,94
TIC 32068210,32068210,94
TIC 32068500,32068500,94
TIC 32068637,32068637,94
TIC 32068755,32068755,94
TIC 32068898,32068898,94
TIC 32069592,32069592,94
TIC 32070390,32070390,94
TIC 32071556,32071556,94
TIC 32071753,32071753,94
TIC 32072097,32072097,94
TIC 32072196,32072196,94
TIC 32072229,32072229,94
TIC 32088907,32088907,94
TIC 32089054,32089054,94
TIC 32089522,32089522,94
TIC 32089528,32089528,94
TIC 32089857,32089857,94
TIC 32090046,32090046,94
TIC 32090208,32090208,94
TIC 32090394,32090394,94
TIC 32090407,32090407,94
TIC 32090440,32090440,94
TIC 32090581,32090581,94
TIC 32090583,32090583,94
TIC 32090960,32090960,94
TIC 32091606,32091606,94
TIC 32091784,32091784,94
TIC 32092043,32092043,94
TIC 32092280,32092280,94
TIC 32092813,32092813,94
TIC 32093027,32093027,94
TIC 32150093,32150093,94
TIC 32150270,32150270,94
TIC 32150333,32150333,94
TIC 32150334,32150334,94
TIC 32150630,32150630,94
TIC 32150672,32150672,94
TIC 32152015,32152015,94
TIC 32152605,32152605,94
TIC 32152976,32152976,94
TIC 32153165,32153165,94
TIC 32153214,32153214,94
TIC 32153309,32153309,94
TIC 32153316,32153316,94
TIC 32153468,32153468,94
TIC 32154131,32154131,94
TIC 32154146,32154146,94
TIC 32154622,32154622,94
TIC 32154687,32154687,94
TIC 32195034,32195034,94
TIC 32269756,32269756,94
TIC 32271135,32271135,94
TIC 32273560,32273560,94
TIC 32360983,32360983,94
TIC 32435868,32435868,94
TIC 32443848,32443848,94
TIC 32443914,32443914,94
TIC 32445095,32445095,94
TIC 32485714,32485714,94
TIC 33714338,33714338,94
TIC 33714406,33714406,94
TIC 33714875,33714875,94
TIC 33714944,33714944,94
TIC 33715209,33715209,94
TIC 33715210,33715210,94
TIC 33715295,33715295,94
TIC 33715651,33715651,94
TIC 33715938,33715938,94
TIC 33716196,33716196,94
TIC 33716446,33716446,94
TIC 33716474,33716474,94
TIC 33717509,33717509,94
TIC 33717565,33717565,94
TIC 33718168,33718168,94
TIC 33732017,33732017,94
TIC 33732557,33732557,94
TIC 33733052,33733052,94
TIC 33733072,33733072,94
TIC 33733169,33733169,94
TIC 33733321,33733321,94
TIC 33733359,33733359,94
TIC 33733803,33733803,94
TIC 33734143,33734143,94
TIC 33735178,33735178,94
TIC 33735229,33735229,94
TIC 33735382,33735382,94
TIC 33735626,33735626,94
TIC 33735734,33735734,94
TIC 33736201,33736201,94
TIC 33765924,33765924,94
TIC 33766129,33766129,94
TIC 33766212,33766212,94
TIC 33766245,33766245,94
TIC 33766654,33766654,94
TIC 33767134,33767134,94
TIC 33767826,33767826,94
TIC 33767929,33767929,94
TIC 33769659,33769659,94
TIC 33770579,33770579,94
TIC 33770761,33770761,94
TIC 33770766,33770766,94
TIC 33770773,33770773,94
TIC 33770863,33770863,94
TIC 33831261,33831261,94
TIC 33831637,33831637,94
TIC 33831818,33831818,94
TIC 33831980,33831980,94
TIC 33832107,33832107,94
TIC 33833289,33833289,94
TIC 33833443,33833443,94
TIC 33833498,33833498,94
TIC 33833553,33833553,94
TIC 33833790,33833790,94
TIC 33834068,33834068,94
TIC 33834253,33834253,94
TIC 33834447,33834447,94
TIC 33834484,33834484,94
TIC 33834502,33834502,94
TIC 33834564,33834564,94
TIC 33834613,33834613,94
TIC 33835660,33835660,94
TIC 33835756,33835756,94
TIC 33835925,33835925,94
TIC 33836359,33836359,94
TIC 33836833,33836833,94
TIC 33836850,33836850,94
TIC 33838777,33838777,94
TIC 33839044,33839044,94
TIC 33839220,33839220,94
TIC 33839693,33839693,94
TIC 33839723,33839723,94
TIC 33840009,33840009,94
TIC 33840683,33840683,94
TIC 33840779,33840779,94
TIC 33840951,33840951,94
TIC 33840973,33840973,94
TIC 33861444,33861444,94
TIC 33861618,33861618,94
TIC 33863199,33863199,94
TIC 33863453,33863453,94
TIC 33864178,33864178,94
TIC 33864198,33864198,94
TIC 33864387,33864387,94
TIC 33864492,33864492,94
TIC 33864821,33864821,94
TIC 33865093,33865093,94
TIC 33866070,33866070,94
TIC 33866201,33866201,94
TIC 33866571,33866571,94
TIC 33877534,33877534,94
TIC 33877753,33877753,94
TIC 33877907,33877907,94
TIC 33878145,33878145,94
TIC 33878459,33878459,94
TIC 33878688,33878688,94
TIC 33878834,33878834,94
TIC 33878971,33878971,94
TIC 33879052,33879052,94
TIC 33879312,33879312,94
TIC 33879314,33879314,94
TIC 33879345,33879345,94
TIC 33879593,33879593,94
TIC 33879639,33879639,94
TIC 33879968,33879968,94
TIC 33880242,33880242,94
TIC 33880418,33880418,94
TIC 33880674,33880674,94
TIC 33880746,33880746,94
TIC 33880864,33880864,94
TIC 33881153,33881153,94
TIC 33910266,33910266,94
TIC 33910267,33910267,94
TIC 33910322,33910322,94
TIC 33910327,33910327,94
TIC 34463960,34463960,94
TIC 34520844,34520844,94
TIC 34613661,34613661,94
TIC 34614786,34614786,94
TIC 34642763,34642763,94
TIC 34643343,34643343,94
TIC 34685480,34685480,94
TIC 34685590,34685590,94
TIC 34761716,34761716,94
TIC 34798133,34798133,94
TIC 34800060,34800060,94
TIC 34802109,34802109,94
TIC 34862340,34862340,94
TIC 34864575,34864575,94
TIC 38422961,38422961,94
TIC 38423413,38423413,94
TIC 38423834,38423834,94
TIC 38423929,38423929,94
TIC 38423974,38423974,94
TIC 38425745,38425745,94
TIC 38425946,38425946,94
TIC 38458393,38458393,94
TIC 38458938,38458938,94
TIC 38459063,38459063,94
TIC 38459103,38459103,94
TIC 38460940,38460940,94
TIC 38461205,38461205,94
TIC 38461375,38461375,94
TIC 38461400,38461400,94
TIC 38461453,38461453,94
TIC 38461578,38461578,94
TIC 38461594,38461594,94
TIC 38461883,38461883,94
TIC 38462140,38462140,94
TIC 38462360,38462360,94
TIC 38462406,38462406,94
TIC 38462407,38462407,94
TIC 38462517,38462517,94
TIC 38462643,38462643,94
TIC 38467928,38467928,94
TIC 38468130,38468130,94
TIC 38468276,38468276,94
TIC 38468952,38468952,94
TIC 38469010,38469010,94
TIC 38469159,38469159,94
TIC 38469354,38469354,94
TIC 38469560,38469560,94
TIC 38469670,38469670,94
TIC 38469694,38469694,94
TIC 38469800,38469800,94
TIC 38469934,38469934,94
TIC 38470052,38470052,94
TIC 38470115,38470115,94
TIC 38507813,38507813,94
TIC 38507842,38507842,94
TIC 38507943,38507943,94
TIC 38507951,38507951,94
TIC 38507963,38507963,94
TIC 38507980,38507980,94
TIC 38508395,38508395,94
TIC 38508526,38508526,94
TIC 38508639,38508639,94
TIC 38508644,38508644,94
TIC 38509758,38509758,94
TIC 38509907,38509907,94
TIC 38510224,38510224,94
TIC 38510324,38510324,94
TIC 38515255,38515255,94
TIC 38515329,38515329,94
TIC 38515566,38515566,94
TIC 38515801,38515801,94
TIC 38515807,38515807,94
TIC 38516117,38516117,94
TIC 38516267,38516267,94
TIC 38516338,38516338,94
TIC 38516712,38516712,94
TIC 38517036,38517036,94
TIC 38517724,38517724,94
TIC 38517744,38517744,94
TIC 38518913,38518913,94
TIC 38519052,38519052,94
TIC 38570567,38570567,94
TIC 38570700,38570700,94
TIC 38570936,38570936,94
