target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 418639707,418639707,100,100,8.73,208.7424,-79.2916,4,2,4212.0,22.2242,,815.987,GIANT,6,4.439652,3516
TIC 304080187,304080187,100,100,9.15,258.729,-61.9299,4,4,4419.0,20.2079,,1039.53,GIANT,6,4.441042,3517
TIC 317386263,317386263,100,100,12.75,172.6138,-60.0415,3,2,5435.0,8.82252,,2931.87,GIANT,6,4.441185,3518
TIC 438804128,438804128,100,100,8.56,202.0385,-49.8379,3,1,4388.45,23.2175,,850.981,GIANT,6,4.443631,3519
TIC 306925929,306925929,100,100,7.54,178.5576,-37.6002,2,3,4592.0,29.3667,,782.167,GIANT,6,4.44371,3520
TIC 358947394,358947394,100,100,8.06,199.3431,-55.8473,3,1,4914.0,26.0689,,792.814,GIANT,6,4.444245,3521
TIC 293573408,293573408,100,100,8.43,262.2582,-68.9395,4,4,4395.0,23.9421,,882.712,GIANT,6,4.444324,3522
TIC 451280762,451280762,100,100,7.81,170.9706,-59.3048,3,2,9170.0,27.6352,,2050.55,GIANT,6,4.444925,3523
TIC 157733424,157733424,100,100,8.74,172.3842,-16.7575,1,2,4329.0,22.3296,,939.175,GIANT,6,4.445762,3524
TIC 449608602,449608602,100,100,11.28,200.7577,-63.575,3,4,9570.0,12.46,,3784.72,GIANT,6,4.447036,3525
TIC 422498526,422498526,100,100,8.41,239.8534,-59.9391,4,1,4199.0,24.1995,,732.644,GIANT,6,4.449613,3526
TIC 173895463,173895463,100,100,8.08,258.3616,-58.2902,4,4,4125.0,26.1359,,681.42,GIANT,6,4.450475,3527
TIC 448922221,448922221,100,100,8.66,214.3628,-69.9686,3,3,4326.0,22.8852,,816.564,GIANT,6,4.451109,3528
TIC 181791994,181791994,100,100,8.07,165.6485,-12.3826,1,3,4404.5,26.2169,,854.032,GIANT,6,4.451163,3529
TIC 451704013,451704013,100,100,9.9,172.1777,-59.4287,3,2,6860.0,17.2096,,2149.69,GIANT,6,4.451542,3530
TIC 101135072,101135072,100,100,8.65,152.7673,-12.0465,1,4,3984.0,23.0301,,728.529,GIANT,6,4.454592,3531
TIC 219512801,219512801,100,100,8.02,174.537,-19.7591,1,2,4205.0,26.6691,,733.554,GIANT,6,4.456017,3532
TIC 107020548,107020548,100,100,8.16,182.9484,-35.6564,2,3,4257.05,25.922,,770.846,GIANT,6,4.459337,3533
TIC 421178874,421178874,100,100,8.66,261.7409,-59.0398,4,4,4393.77,23.2637,,922.648,GIANT,6,4.465358,3534
TIC 291537714,291537714,100,100,8.62,217.8693,-55.4982,3,4,4989.0,23.4803,,947.113,GIANT,6,4.465407,3535
TIC 143069261,143069261,100,100,8.49,168.1798,-11.7299,1,3,4192.0,24.2097,,837.103,GIANT,6,4.465979,3536
TIC 324268119,324268119,100,100,8.38,177.0,-62.2069,3,2,8079.0,24.8625,,2228.15,GIANT,6,4.46709,3537
TIC 309277678,309277678,100,100,8.2,168.1889,-54.9716,2,1,4800.0,25.9849,,952.355,GIANT,6,4.469442,3538
TIC 332701748,332701748,100,100,8.28,150.1589,-12.1446,1,4,4535.0,25.5458,,941.98,GIANT,6,4.470639,3539
TIC 384388480,384388480,100,100,8.33,250.0561,-78.4749,4,2,4225.0,25.2827,,774.453,GIANT,6,4.471647,3540
TIC 333772273,333772273,100,100,8.14,181.9862,-52.2646,3,1,4416.0,26.4378,,837.95,GIANT,6,4.472451,3541
TIC 102077060,102077060,100,100,8.08,182.0064,-39.29,2,2,4297.0,26.9413,,797.987,GIANT,6,4.476837,3542
TIC 23382882,23382882,100,100,8.09,167.8595,-31.3888,2,3,4165.0,26.9363,,739.755,GIANT,6,4.478676,3543
TIC 384486894,384486894,100,100,8.36,252.3462,-79.755,4,2,4489.0,25.3727,,904.149,GIANT,6,4.480733,3544
TIC 301891909,301891909,100,100,9.02,259.4308,-70.6963,4,3,4494.5,21.8815,,1111.56,GIANT,6,4.484154,3545
TIC 389879225,389879225,100,100,8.11,173.3901,-25.8144,1,2,4145.0,27.0531,,739.75,GIANT,6,4.486434,3546
TIC 423023295,423023295,100,100,8.99,234.457,-64.491,4,1,4397.0,22.1007,,993.337,GIANT,6,4.486812,3547
TIC 365654743,365654743,100,100,8.74,274.3895,-60.6745,4,4,4404.0,23.4639,,966.568,GIANT,6,4.4888,3548
TIC 437267652,437267652,100,100,9.12,173.9986,-18.7023,1,2,4551.0,21.5156,,1205.44,GIANT,6,4.489507,3549
TIC 262982976,262982976,100,100,8.88,216.0604,-57.7623,3,4,5687.0,22.8754,,1022.22,GIANT,6,4.494737,3550
TIC 32635526,32635526,100,100,8.13,176.0727,-27.4285,2,3,4528.0,27.1974,,916.38,GIANT,6,4.495055,3551
TIC 165904267,165904267,100,100,8.02,192.6322,-49.7181,3,1,4047.0,27.8966,,672.058,GIANT,6,4.495103,3552
TIC 281298122,281298122,100,100,8.71,151.0889,-19.8178,1,4,4292.28,23.7989,,973.235,GIANT,6,4.495114,3553
TIC 105916697,105916697,100,100,8.02,157.3924,-37.5001,2,4,4291.0,27.9789,,809.858,GIANT,6,4.497661,3554
TIC 118190632,118190632,100,100,9.19,271.8738,-58.4031,4,4,4615.0,21.3826,,1236.83,GIANT,6,4.498121,3555
TIC 165491448,165491448,100,100,8.15,180.236,-38.4836,2,2,4283.0,27.1743,,813.515,GIANT,6,4.498317,3556
TIC 328477565,328477565,100,100,12.44,190.5578,-69.7284,3,3,5104.0,10.1203,,2710.92,GIANT,6,4.498387,3557
TIC 270375483,270375483,100,100,8.34,176.7669,-28.2107,2,3,4092.0,26.0721,,764.817,GIANT,6,4.500352,3558
TIC 35681188,35681188,100,100,8.4,225.068,-58.0009,3,4,4768.0,25.8804,,867.242,GIANT,6,4.505942,3559
TIC 395613469,395613469,100,100,9.17,208.088,-76.467,4,2,4182.58,21.7407,,933.964,GIANT,6,4.508547,3560
TIC 317410210,317410210,100,100,8.19,172.4322,-61.67,3,2,4385.0,27.2797,,853.877,GIANT,6,4.509679,3561
TIC 386613958,386613958,100,100,9.28,159.6312,-15.1036,1,3,4686.0,21.2293,,1373.4,GIANT,6,4.509871,3562
TIC 469827520,469827520,100,100,8.09,302.2867,-75.3661,4,3,4362.0,27.9328,,855.478,GIANT,6,4.510229,3563
TIC 407232341,407232341,100,100,8.51,213.3852,-54.0289,3,4,4529.5,25.4059,,796.775,GIANT,6,4.511869,3564
TIC 166557662,166557662,100,100,7.92,192.7232,-48.7179,3,1,4257.0,29.2227,,765.748,GIANT,6,4.515441,3565
TIC 406773217,406773217,100,100,8.16,223.561,-78.2965,4,2,4261.6,27.8185,,796.808,GIANT,6,4.520667,3566
TIC 410066548,410066548,100,100,9.32,162.3307,-16.51,1,3,4279.7,21.3262,,1103.81,GIANT,6,4.521827,3567
TIC 384629457,384629457,100,100,9.27,255.7144,-79.1427,4,2,4506.3,21.601,,1172.62,GIANT,6,4.522948,3568
TIC 162079738,162079738,100,100,8.21,190.3908,-53.3151,3,1,4253.0,27.7392,,822.183,GIANT,6,4.528188,3569
TIC 92460686,92460686,100,100,12.12,173.0252,-53.1822,2,1,4789.0,11.2796,,2393.64,GIANT,6,4.528587,3570
TIC 454512163,454512163,100,100,8.63,226.5626,-61.4409,4,1,4679.0,25.3902,,963.034,GIANT,6,4.535332,3571
TIC 1595409,1595409,100,100,8.17,170.9517,-13.5763,1,3,4094.0,28.2562,,795.903,GIANT,6,4.536228,3572
TIC 70779215,70779215,100,100,8.73,151.9293,-30.0555,1,1,4231.0,24.9306,,967.178,GIANT,6,4.539465,3573
TIC 426001948,426001948,100,100,8.39,236.5506,-73.9807,4,2,4368.0,26.974,,953.774,GIANT,6,4.539891,3574
TIC 294689037,294689037,100,100,8.8,267.3968,-67.8554,4,4,4314.0,24.5621,,1027.03,GIANT,6,4.540531,3575
TIC 468074636,468074636,100,100,9.32,170.023,-61.2334,3,2,7526.0,21.8227,,2801.52,GIANT,6,4.541817,3576
TIC 163488707,163488707,100,100,9.14,173.9404,-45.4254,2,1,4358.0,22.7673,,1136.78,GIANT,6,4.542623,3577
TIC 189504782,189504782,100,100,10.0,221.2026,-59.7702,3,4,7076.0,18.7147,,2469.63,GIANT,6,4.544366,3578
TIC 468062925,468062925,100,100,7.75,170.2385,-60.1615,3,2,8598.0,31.4504,,2534.46,GIANT,6,4.545252,3579
TIC 327431223,327431223,100,100,8.11,189.4511,-67.0714,3,3,4819.0,29.0497,,1029.3,GIANT,6,4.548283,3580
TIC 171295897,171295897,100,100,8.08,254.7663,-58.6037,4,4,3976.0,29.4157,,680.014,GIANT,6,4.553158,3581
TIC 437237609,437237609,100,100,8.93,165.1185,-21.5522,1,2,4479.0,24.1967,,1183.94,GIANT,6,4.553512,3582
TIC 303416677,303416677,100,100,10.83,164.167,-55.8207,2,1,7977.0,15.6954,,3179.67,GIANT,6,4.557545,3583
TIC 448689422,448689422,100,100,8.12,212.8722,-66.5493,3,4,4372.0,29.4026,,786.556,GIANT,6,4.560771,3584
TIC 192932518,192932518,100,100,9.5,154.6746,-24.4682,1,1,4524.2,21.4067,,1414.54,GIANT,6,4.561099,3585
TIC 328468304,328468304,100,100,8.18,190.6523,-67.8424,3,3,4596.0,29.066,,894.549,GIANT,6,4.562771,3586
TIC 54042261,54042261,100,100,8.76,159.8629,-35.7765,2,4,4340.0,25.4396,,1063.07,GIANT,6,4.563021,3587
TIC 321164489,321164489,100,100,8.03,175.2438,-62.6925,3,2,7327.0,30.1411,,1540.97,GIANT,6,4.564318,3588
TIC 429210508,429210508,100,100,10.54,183.9009,-48.4282,2,2,4469.07,16.9209,,1627.04,GIANT,6,4.564847,3589
TIC 245231230,245231230,100,100,8.54,199.1015,-49.6262,3,1,4350.0,26.8762,,949.381,GIANT,6,4.566736,3590
TIC 219382905,219382905,100,100,8.28,171.9907,-19.2496,1,2,4265.0,28.5665,,933.014,GIANT,6,4.567714,3591
TIC 71342915,71342915,100,100,8.44,154.7933,-34.8054,2,4,4353.0,27.6306,,972.995,GIANT,6,4.570781,3592
TIC 420660080,420660080,100,100,8.12,239.6567,-58.5281,4,1,4412.0,29.7955,,806.008,GIANT,6,4.572301,3593
TIC 437248187,437248187,100,100,9.26,169.5191,-20.0375,1,2,4377.0,22.9597,,1263.2,GIANT,6,4.573932,3594
TIC 241585690,241585690,100,100,8.2,206.9986,-52.0691,3,1,4349.0,29.3209,,814.863,GIANT,6,4.574355,3595
TIC 383233709,383233709,100,100,11.24,183.8725,-61.2964,3,2,9340.0,14.6209,,3705.76,GIANT,6,4.577948,3596
TIC 309089515,309089515,100,100,8.27,151.3418,-27.1138,1,1,4193.0,29.0015,,896.645,GIANT,6,4.578841,3597
TIC 327017634,327017634,100,100,8.39,210.4274,-63.8526,3,4,4827.0,28.3379,,818.829,GIANT,6,4.582735,3598
TIC 426838533,426838533,100,100,8.4,236.4694,-67.3852,4,1,4387.0,28.2842,,1012.84,GIANT,6,4.583088,3599
TIC 36831862,36831862,100,100,8.15,155.6035,-8.9194,1,4,4328.0,30.0496,,966.457,GIANT,6,4.585677,3600
TIC 168141647,168141647,100,100,8.9,152.9793,-27.7262,1,1,4423.0,25.307,,1197.55,GIANT,6,4.586481,3601
TIC 436077712,436077712,100,100,10.46,193.3278,-64.0233,3,3,8422.0,17.7304,,2213.38,GIANT,6,4.589437,3602
TIC 384270147,384270147,100,100,8.19,245.0935,-82.0357,4,2,4275.0,30.0016,,882.861,GIANT,6,4.592289,3603
TIC 163648606,163648606,100,100,8.27,191.2596,-51.1043,3,1,4454.0,29.5465,,973.634,GIANT,6,4.595012,3604
TIC 15520413,15520413,100,100,8.62,185.3532,-49.0089,2,2,4481.0,27.3194,,1107.64,GIANT,6,4.596942,3605
TIC 426660686,426660686,100,100,7.69,235.5898,-66.8468,4,1,4314.0,33.8727,,832.358,GIANT,6,4.5977,3606
TIC 219310941,219310941,100,100,8.07,171.8391,-21.0643,1,2,4025.0,31.0783,,790.142,GIANT,6,4.598915,3607
TIC 401507851,401507851,100,100,8.09,215.7852,-72.1857,4,2,4341.0,31.0765,,879.937,GIANT,6,4.602864,3608
TIC 105762468,105762468,100,100,8.61,156.6623,-37.9077,2,4,4389.0,27.6859,,1121.74,GIANT,6,4.606517,3609
TIC 413113843,413113843,100,100,8.42,204.7765,-55.9426,3,4,4358.2,28.9791,,846.421,GIANT,6,4.60817,3610
TIC 324664178,324664178,100,100,12.58,177.1866,-62.8028,3,2,8716.0,11.1212,,3459.8,GIANT,6,4.608303,3611
TIC 338781361,338781361,100,100,10.91,199.3073,-66.0832,3,3,7350.0,16.3629,,2878.26,GIANT,6,4.609721,3612
TIC 207615434,207615434,100,100,8.24,243.7481,-58.5088,4,1,4371.0,30.5688,,927.106,GIANT,6,4.618557,3613
TIC 293729227,293729227,100,100,8.13,263.0181,-70.3859,4,3,4380.0,31.4479,,1017.52,GIANT,6,4.621183,3614
TIC 255776753,255776753,100,100,8.06,186.1413,-49.9143,3,1,4295.37,31.9786,,907.899,GIANT,6,4.621719,3615
TIC 188208289,188208289,100,100,9.22,162.5603,-25.5883,1,1,4186.0,24.4911,,1135.44,GIANT,6,4.622017,3616
TIC 306491594,306491594,100,100,8.11,166.8866,-59.9635,3,2,10196.0,31.6244,,3254.05,GIANT,6,4.622045,3617
TIC 170773719,170773719,100,100,8.4,253.9617,-59.7625,4,4,4290.0,29.5979,,984.63,GIANT,6,4.622522,3618
TIC 315836258,315836258,100,100,7.86,171.2739,-60.7346,3,2,5933.0,33.5417,,1733.16,GIANT,6,4.62317,3619
TIC 381307807,381307807,100,100,8.43,207.2843,-60.9537,3,4,4993.0,29.5113,,944.031,GIANT,6,4.625977,3620
TIC 448944461,448944461,100,100,8.07,214.6759,-68.5431,3,3,4224.0,32.2032,,791.037,GIANT,6,4.629798,3621
TIC 241424997,241424997,100,100,8.46,205.2728,-52.7758,3,1,4386.0,29.519,,919.758,GIANT,6,4.632203,3622
TIC 425658925,425658925,100,100,8.08,232.7577,-74.124,4,2,4151.28,32.2259,,853.864,GIANT,6,4.63241,3623
TIC 48766203,48766203,100,100,8.31,162.2662,-35.8165,2,4,4280.9,30.5744,,1020.15,GIANT,6,4.632716,3624
TIC 5528085,5528085,100,100,9.75,155.4201,-20.6165,1,4,4269.0,21.9769,,1432.45,GIANT,6,4.633933,3625
TIC 91534584,91534584,100,100,8.05,170.9771,-50.2277,2,1,4288.0,32.6131,,895.649,GIANT,6,4.636784,3626
TIC 61418436,61418436,100,100,8.57,175.8334,-45.5324,2,2,4403.0,28.9728,,1146.27,GIANT,6,4.637981,3627
TIC 362625985,362625985,100,100,8.21,246.5602,-66.9797,4,1,4095.37,31.7481,,1087.05,GIANT,6,4.645435,3628
TIC 281301129,281301129,100,100,9.1,151.2665,-23.1016,1,1,4184.0,25.9917,,1179.85,GIANT,6,4.649669,3629
TIC 48831846,48831846,100,100,8.36,162.8236,-33.0119,2,4,4321.0,30.9089,,1052.86,GIANT,6,4.652167,3630
TIC 448859483,448859483,100,100,8.09,213.949,-70.9965,4,2,4313.0,32.8951,,877.16,GIANT,6,4.652262,3631
TIC 106633826,106633826,100,100,8.38,160.4336,-40.2061,2,4,4567.0,30.9878,,1197.3,GIANT,6,4.658381,3632
TIC 260825037,260825037,100,100,8.31,225.7116,-67.4179,4,1,4513.0,31.6653,,1080.16,GIANT,6,4.663167,3633
TIC 164594379,164594379,100,100,8.08,191.885,-53.1225,3,1,4316.0,33.4043,,929.826,GIANT,6,4.663605,3634
TIC 343887624,343887624,100,100,8.38,276.0077,-75.8468,4,3,4262.0,31.2135,,938.222,GIANT,6,4.664685,3635
TIC 210246124,210246124,100,100,11.85,211.8787,-56.6986,3,4,7023.0,14.0525,,3556.41,GIANT,6,4.665507,3636
TIC 411127335,411127335,100,100,8.07,178.2952,-67.3741,3,3,4213.0,33.6501,,836.5,GIANT,6,4.667973,3637
TIC 245099522,245099522,100,100,8.21,198.0294,-53.4266,3,1,4465.0,32.5941,,905.811,GIANT,6,4.668278,3638
TIC 168348086,168348086,100,100,8.59,166.0665,-27.1905,1,2,3930.0,29.8689,,918.271,GIANT,6,4.668438,3639
TIC 467231845,467231845,100,100,7.18,168.0421,-61.7549,3,2,5794.0,41.3491,,1367.42,GIANT,6,4.668932,3640
TIC 162624374,162624374,100,100,8.21,170.5097,-43.2006,2,1,4102.0,32.6823,,903.159,GIANT,6,4.670625,3641
TIC 334584888,334584888,100,100,8.18,213.8664,-60.3465,3,4,4395.0,33.0113,,773.002,GIANT,6,4.673325,3642
TIC 412480140,412480140,100,100,9.02,192.8857,-55.438,3,1,4262.8,27.2128,,1033.13,GIANT,6,4.673546,3643
TIC 143060213,143060213,100,100,8.26,168.0716,-10.0196,1,3,4160.0,32.574,,988.051,GIANT,6,4.677742,3644
TIC 364420518,364420518,100,100,7.31,252.8877,-67.5611,4,4,4017.0,40.5861,,711.549,GIANT,6,4.678755,3645
TIC 452107892,452107892,100,100,7.7,173.5001,-59.5607,3,2,4946.0,37.1406,,1119.12,GIANT,6,4.679698,3646
TIC 57141628,57141628,100,100,8.21,170.201,-31.3083,2,3,4280.0,33.1338,,1045.64,GIANT,6,4.682542,3647
TIC 80779606,80779606,100,100,8.11,165.9652,-47.9938,2,1,4193.0,34.0273,,922.491,GIANT,6,4.685655,3648
TIC 48875158,48875158,100,100,8.62,162.9376,-31.9396,2,4,4184.0,30.3098,,1064.09,GIANT,6,4.687166,3649
TIC 142115666,142115666,100,100,8.54,179.3075,-30.0112,2,3,4130.0,30.964,,1033.37,GIANT,6,4.689714,3650
TIC 295421564,295421564,100,100,8.26,272.3333,-68.7562,4,3,4550.0,33.1015,,1195.5,GIANT,6,4.691695,3651
TIC 380996021,380996021,100,100,8.46,270.4475,-65.6711,4,4,4205.0,31.6568,,1066.56,GIANT,6,4.692934,3652
TIC 276674747,276674747,100,100,8.09,269.4935,-79.1061,4,3,4278.0,34.5068,,938.83,GIANT,6,4.693809,3653
TIC 365836278,365836278,100,100,8.13,275.3007,-61.577,4,4,3769.0,34.2992,,742.739,GIANT,6,4.696568,3654
TIC 169768539,169768539,100,100,8.01,252.2171,-59.8401,4,4,4171.0,35.4669,,903.52,GIANT,6,4.701646,3655
TIC 61371073,61371073,100,100,8.24,175.6105,-43.3017,2,2,4153.0,33.6841,,969.445,GIANT,6,4.70285,3656
TIC 73086487,73086487,100,100,9.66,189.8056,-47.3592,2,2,4299.0,24.3044,,1470.33,GIANT,6,4.70337,3657
TIC 467238286,467238286,100,100,8.06,168.0187,-61.0953,3,2,8286.0,35.1413,,2760.45,GIANT,6,4.703636,3658
TIC 23189694,23189694,100,100,8.17,166.7746,-35.5158,2,4,4039.0,34.4849,,907.718,GIANT,6,4.709258,3659
TIC 467090540,467090540,100,100,8.21,167.6857,-60.7503,3,2,6336.0,34.1869,,2608.04,GIANT,6,4.709719,3660
TIC 363595879,363595879,100,100,8.72,249.668,-68.1117,4,1,4607.0,30.5137,,1416.29,GIANT,6,4.71299,3661
TIC 378803253,378803253,100,100,12.95,180.5637,-62.3621,3,2,4138.0,11.6025,,2966.47,GIANT,6,4.719103,3662
TIC 340853376,340853376,100,100,9.23,201.9542,-66.3385,3,3,5410.0,27.3562,,1654.91,GIANT,6,4.720112,3663
TIC 14661267,14661267,100,100,8.1,174.0382,-29.1778,2,3,4042.0,35.577,,910.055,GIANT,6,4.722339,3664
TIC 338531807,338531807,100,100,8.18,189.4894,-61.2779,3,2,3650.0,34.9444,,660.303,GIANT,6,4.722755,3665
TIC 360157793,360157793,100,100,8.26,186.7802,-72.0412,3,3,3883.0,34.3366,,678.517,GIANT,6,4.723515,3666
TIC 292749561,292749561,100,100,8.28,274.7357,-77.0144,4,3,4123.0,34.2092,,889.286,GIANT,6,4.724286,3667
TIC 443567988,443567988,100,100,8.2,199.3622,-65.2255,3,3,4359.0,34.847,,929.898,GIANT,6,4.724331,3668
TIC 146270921,146270921,100,100,9.86,157.8828,-41.9528,2,4,5083.0,23.7811,,2250.14,GIANT,6,4.724464,3669
TIC 401858453,401858453,100,100,8.21,217.8316,-74.1858,4,2,3950.0,34.9327,,860.958,GIANT,6,4.728464,3670
TIC 72060477,72060477,100,100,8.93,167.4374,-42.5304,2,4,4357.0,29.6616,,1308.3,GIANT,6,4.730389,3671
TIC 423450848,423450848,100,100,9.97,168.4325,-20.7797,1,2,4416.0,23.3621,,1797.88,GIANT,6,4.731024,3672
TIC 289821134,289821134,100,100,8.04,161.3114,-12.9022,1,3,3878.0,36.4725,,827.5,GIANT,6,4.731931,3673
TIC 151789661,151789661,100,100,8.77,167.8058,-36.1815,2,4,4305.0,30.9679,,1248.6,GIANT,6,4.735824,3674
TIC 166882294,166882294,100,100,8.14,192.8745,-48.7841,3,1,4132.0,35.8686,,957.591,GIANT,6,4.737429,3675
TIC 147277230,147277230,100,100,8.14,162.5686,-44.9203,2,1,4419.0,35.8747,,1096.14,GIANT,6,4.737577,3676
TIC 193221784,193221784,100,100,8.11,158.0231,-26.0711,1,1,4189.0,36.1985,,1025.06,GIANT,6,4.739381,3677
TIC 292798116,292798116,100,100,8.18,218.6622,-58.2686,3,4,4470.0,35.8339,,868.16,GIANT,6,4.744588,3678
TIC 22908615,22908615,100,100,8.14,185.9486,-47.5458,2,2,4355.0,36.4303,,1099.29,GIANT,6,4.750925,3679
TIC 316930101,316930101,100,100,9.61,172.2026,-65.2425,3,2,4403.0,25.9944,,1173.72,GIANT,6,4.75176,3680
TIC 364898211,364898211,100,100,9.43,177.333,-66.0107,3,2,8781.0,27.1471,,2782.18,GIANT,6,4.753447,3681
TIC 343406986,343406986,100,100,8.34,268.089,-76.8644,4,3,4278.0,34.9822,,1084.07,GIANT,6,4.755694,3682
TIC 403325811,403325811,100,100,8.82,229.3584,-74.5053,4,2,4340.2,31.368,,1286.86,GIANT,6,4.756974,3683
TIC 260945227,260945227,100,100,8.78,201.5552,-53.0694,3,1,4066.0,31.7026,,949.635,GIANT,6,4.75819,3684
TIC 449461507,449461507,100,100,8.07,200.1018,-63.2219,3,4,4238.0,37.3783,,893.199,GIANT,6,4.759239,3685
TIC 53731665,53731665,100,100,8.4,158.1046,-30.7954,1,1,4271.0,34.6666,,1190.92,GIANT,6,4.759822,3686
TIC 419575761,419575761,100,100,9.33,191.157,-57.4239,3,1,4653.0,28.0517,,1479.78,GIANT,6,4.761918,3687
TIC 426540399,426540399,100,100,8.03,245.1533,-72.6922,4,2,4152.22,37.8801,,987.802,GIANT,6,4.762822,3688
TIC 303840909,303840909,100,100,8.33,277.7442,-64.2997,4,4,4220.0,35.5301,,1121.93,GIANT,6,4.767193,3689
TIC 324122633,324122633,100,100,12.88,176.8587,-61.9394,3,2,4197.0,12.5855,,3398.26,GIANT,6,4.775741,3690
TIC 331966070,331966070,100,100,9.13,212.9343,-65.3268,3,4,4562.0,29.8504,,1281.22,GIANT,6,4.7759,3691
TIC 257777271,257777271,100,100,9.47,220.421,-71.1648,4,2,4102.0,27.6031,,1251.26,GIANT,6,4.775916,3692
TIC 429141928,429141928,100,100,8.4,174.5387,-44.1001,2,2,4137.0,35.395,,1096.65,GIANT,6,4.777884,3693
TIC 382291660,382291660,100,100,8.09,183.1046,-62.804,3,2,4719.0,38.0765,,1077.8,GIANT,6,4.779314,3694
TIC 70981399,70981399,100,100,8.72,152.82,-32.839,1,1,4296.0,33.0018,,1311.02,GIANT,6,4.781075,3695
TIC 290527351,290527351,100,100,8.41,173.7071,-61.3797,3,2,4042.0,35.5007,,1054.0,GIANT,6,4.782474,3696
TIC 192992073,192992073,100,100,8.74,155.4143,-27.9872,1,1,4175.0,33.2669,,1245.56,GIANT,6,4.792025,3697
TIC 307080375,307080375,100,100,8.06,166.2634,-46.6939,2,1,4154.0,38.9122,,978.298,GIANT,6,4.792172,3698
TIC 315717614,315717614,100,100,7.92,171.304,-61.3691,3,2,6425.0,40.1975,,2210.27,GIANT,6,4.792398,3699
TIC 314273581,314273581,100,100,8.27,202.4371,-65.5974,3,3,4374.0,37.0988,,990.055,GIANT,6,4.79272,3700
TIC 192978702,192978702,100,100,8.07,155.2178,-26.8696,1,1,3962.0,38.8878,,952.323,GIANT,6,4.793627,3701
TIC 22323830,22323830,100,100,8.81,183.9822,-42.5202,2,2,4048.0,32.8014,,1114.6,GIANT,6,4.793785,3702
TIC 434502793,434502793,100,100,8.73,173.4016,-22.8342,1,2,4296.0,33.4205,,1356.91,GIANT,6,4.794026,3703
TIC 21167907,21167907,100,100,8.32,187.0449,-51.7259,3,1,4256.3,36.9219,,1119.52,GIANT,6,4.798568,3704
TIC 423240973,423240973,100,100,8.23,297.2437,-72.1886,4,3,4183.0,37.782,,1096.1,GIANT,6,4.80057,3705
TIC 283514356,283514356,100,100,11.38,233.1396,-58.7102,4,1,7545.0,18.322,,2788.45,GIANT,6,4.801946,3706
TIC 209880727,209880727,100,100,8.08,211.2153,-58.8182,3,4,3991.0,39.263,,748.891,GIANT,6,4.803967,3707
TIC 364486973,364486973,100,100,8.01,253.3316,-67.6624,4,4,3998.0,40.0053,,948.172,GIANT,6,4.806235,3708
TIC 147022963,147022963,100,100,8.48,161.5818,-43.5919,2,4,4119.0,36.0978,,1070.59,GIANT,6,4.810961,3709
TIC 73332436,73332436,100,100,8.99,190.5937,-42.0612,2,2,4376.0,32.1724,,1476.62,GIANT,6,4.812967,3710
TIC 76059072,76059072,100,100,8.75,268.691,-56.9536,4,4,4316.0,34.0609,,1358.93,GIANT,6,4.814512,3711
TIC 71216609,71216609,100,100,8.36,153.934,-35.0575,2,4,4051.0,37.3443,,1054.46,GIANT,6,4.816449,3712
TIC 433084210,433084210,100,100,8.4,181.152,-58.6523,3,2,4247.0,37.1182,,964.254,GIANT,6,4.819174,3713
TIC 310182523,310182523,100,100,8.16,251.5046,-75.1883,4,2,4257.3,39.2549,,1173.61,GIANT,6,4.819788,3714
TIC 157227714,157227714,100,100,9.88,176.1137,-30.6678,2,3,4460.8,26.4214,,1947.0,GIANT,6,4.819912,3715
TIC 263172398,263172398,100,100,8.2,216.5268,-56.1897,3,4,3917.0,39.0244,,782.59,GIANT,6,4.822672,3716
TIC 47721352,47721352,100,100,8.51,158.9194,-27.4788,1,1,4103.0,36.4808,,1164.19,GIANT,6,4.826129,3717
TIC 147572433,147572433,100,100,8.04,163.6632,-46.6652,2,1,3998.0,40.8057,,935.085,GIANT,6,4.829442,3718
TIC 311889311,311889311,100,100,8.29,263.0586,-74.9933,4,3,3934.0,38.5269,,1005.27,GIANT,6,4.829528,3719
TIC 186827894,186827894,100,100,8.03,220.1434,-58.6226,3,4,4022.0,41.1064,,816.859,GIANT,6,4.833819,3720
TIC 248069159,248069159,100,100,8.78,192.8293,-47.8084,3,1,3958.0,34.6221,,1096.54,GIANT,6,4.834707,3721
TIC 71222058,71222058,100,100,8.12,154.1231,-30.4134,1,1,4245.0,40.3169,,1200.52,GIANT,6,4.834974,3722
TIC 262990535,262990535,100,100,8.05,216.0143,-56.8303,3,4,4121.0,41.0566,,825.357,GIANT,6,4.836766,3723
TIC 317787249,317787249,100,100,8.12,172.6925,-64.1319,3,2,4251.0,40.4889,,838.07,GIANT,6,4.838672,3724
TIC 394712255,394712255,100,100,8.42,201.8807,-77.3683,4,2,4247.0,37.8192,,1119.79,GIANT,6,4.839425,3725
TIC 88746313,88746313,100,100,8.36,239.155,-59.1973,4,1,4294.0,38.5014,,1107.43,GIANT,6,4.842953,3726
TIC 394829667,394829667,100,100,9.01,202.6036,-75.2411,3,3,3809.0,33.3083,,1064.74,GIANT,6,4.847105,3727
TIC 382284273,382284273,100,100,9.7,183.2485,-62.0968,3,2,6000.0,28.424,,3117.76,GIANT,6,4.84737,3728
